sku_code,material,box_code,bursting_factor,flute_type,inner_height_mm,height_inch,inner_height,length_inch,updated_at,quantity,status,company_id,per_unit
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,996,3,7746,11
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,13000,3,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,5000,7,4606,11.89
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,10000,8,7746,11.42
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,7000,8,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,4000,7,4606,11.95
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,2500,3,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,6700,3,7746,11
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,200,3,7746,11
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,7000,3,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1400,3,7746,11
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,2000,3,4606,11.85
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,12000,8,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1,8,7746,11
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1000,3,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,5000,8,7746,11
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,7000,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,7400,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,600,8,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,5000,7,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,5000,7,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,2500,1,4606,9.63
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1000,3,7746,11
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,5000,1,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,5000,1,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,10000,1,4606,9.63
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,10000,1,9508,11.9
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,3725,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,5000,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,3850,3,4606,15.88
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,9200,3,4606,17.68867925
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,625,3,7746,17.3
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,2550,3,4606,15.94
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,4000,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2000,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,3850,3,4606,15.87
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1500,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,6050,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,375,4,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,900,4,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,375,3,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,5000,4,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,5421,3,4606,17.68785262
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,3013,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,980,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2000,3,7746,17.3
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,5975,3,7746,17.3
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1006,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,4933,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,6140,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,700,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,410,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,3000,4,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1890,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,1100,3,4606,15.88
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2000,3,4606,16.5
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,2000,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2500,7,4606,15.94
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,500,3,7746,17.15
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2000,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,725,3,7746,17.15
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,3000,3,4606,16.5
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2500,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1000,3,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,6300,7,9508,16.28
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1000,6,7746,17.15
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1000,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,3150,8,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1500,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1280,3,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2000,3,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2000,7,4606,16.5
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1500,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,6000,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,500,3,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,600,3,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1,8,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,5000,8,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,400,8,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1,8,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,4000,3,7746,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1600,3,4606,16.4
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,575,3,4606,17.68826907
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,8825,3,4606,16.69
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2018-02-05,2000,3,4606,15.88
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,500,3,9508,15.73
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,800,3,4606,16.4
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,1000,3,9508,16.68
BZ-SKU-0000088,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box8""","""24x20x20""","""B""","""235""","""9.3""","""420""","""16.5""",2019-06-12,2000,6,9508,16.68
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,1000,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,594,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,13000,3,4606,17.95616836
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,1538,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,1600,3,4606,17.95990566
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,4088,3,4606,16.65
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,3000,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,500,4,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,500,4,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,960,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,5514,3,4606,17.95669343
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,750,3,4606,17.9572327
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,4450,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,2000,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1690,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1075,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,2000,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,3000,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1000,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1000,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,2000,3,4606,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,2000,7,4606,16.65
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1000,3,9508,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,3500,8,9508,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1000,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,800,3,9508,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,4300,3,9508,16.52
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,4300,3,9508,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1500,3,7746,16.5
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1400,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,450,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,200,8,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1000,3,9508,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1500,3,7746,15.98
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,595,3,4606,16.65
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2018-02-05,1275,3,4606,16.65
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,2000,8,9508,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,2000,3,9508,16.94
BZ-SKU-0000090,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box9""","""24x20x20""","""B""","""400""","""15.7""","""370""","""14.6""",2019-06-12,1500,1,9508,16.94
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,1975,3,4606,16
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,2104,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,2400,3,4606,17.01061321
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,2100,3,4606,17.0098832
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,1000,4,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,3975,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,2500,3,4606,15.97
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,750,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,1900,3,4606,15.94
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,6101,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,1525,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,500,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,1000,3,7746,15.85
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,1000,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,3915,3,4606,15.94
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,3500,8,9508,16
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,5000,8,9508,16
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,800,3,9508,16.68
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,900,3,9508,16
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,4000,8,9508,16
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,3000,3,4606,16.05
