sku_code,brand_name,material,material_grade,bottle_material,cap_material,series,product_code,color,model_no,item_code,box_code,box_style,security_type,usage,handle,window,property,accessories,lid,bubble_lined,bursting_factor,sealing,finishing,perforation,car_type,lamination,grammage,neck_size,type,flute_type,printing,no_of_layers,flap_inch,flap_width_mm,gusset_inch,bottom_gusset,tape_size_inch,added_features,mouth_diameter_mm/top_diameter,weight_gm,racking_load_capacity_kg,capcity_ml,width_mm,inner_height_mm,outer_height_mm,height_inch,length_mm,thickness_gsm,thickness_microns,inner_gsm,outer_gsm,updated_at,quantity,status,company_id,per_unit
BZ-SKU-0008504,"""Tez""","""PVC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Offset""",,,,,,,,,,,,,,,,"""254""",,,,,2018-06-12,5000,3,4606,1
BZ-SKU-0008504,"""Tez""","""PVC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Offset""",,,,,,,,,,,,,,,,"""254""",,,,,2018-06-12,10000,3,4606,1
BZ-SKU-0008504,"""Tez""","""PVC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Offset""",,,,,,,,,,,,,,,,"""254""",,,,,2018-06-12,10000,3,4606,1
BZ-SKU-0008504,"""Tez""","""PVC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Offset""",,,,,,,,,,,,,,,,"""254""",,,,,2018-06-12,10000,3,4606,1
BZ-SKU-0008760,"""Non Branded""","""Metal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-22,1,4,9816,13300
BZ-SKU-0008760,"""Non Branded""","""Metal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-22,1,3,4606,12600
BZ-SKU-0008760,"""Non Branded""","""Metal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-22,1,3,9816,13300
BZ-SKU-0008760,"""Non Branded""","""Metal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-22,1,3,4606,12600
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,5,3,7746,1660
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,10,4,7746,1500.423729
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,5,1,7746,1500
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,20,3,9508,1500.423729
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,10,3,7746,1560
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,20,3,7746,1500.423729
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,10,3,7746,1500.423729
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,10,3,7746,1500
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,6,3,7746,1500
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,5,1,7746,1660
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,5,3,7746,1660
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,4,3,7746,1500
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,10,3,7746,1660
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,5,1,7746,1500
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,10,3,7746,1660
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,5,3,7746,1490
BZ-SKU-0006254,"""Non Branded""","""LLDPE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""120""",,,,2018-02-07,10,3,7746,1488
BZ-SKU-0000774,"""Vinay""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,240000,3,4606,0.12
BZ-SKU-0000774,"""Vinay""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,240000,3,4606,0.179
BZ-SKU-0006725,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Paper Labels""",,,,,,,,,,,,,,"""210""",,,,"""297""",,,,,2018-02-07,560,4,9816,143
BZ-SKU-0006725,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Paper Labels""",,,,,,,,,,,,,,"""210""",,,,"""297""",,,,,2018-02-07,140,4,9816,140
BZ-SKU-0006725,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Paper Labels""",,,,,,,,,,,,,,"""210""",,,,"""297""",,,,,2018-02-07,20,3,9816,141
BZ-SKU-0008780,"""Non Branded""","""Wood""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,"""Knife""",,,,,,,,,,,,,,,,,,,,,,,2018-06-25,100000,3,4606,1.4
BZ-SKU-0008780,"""Non Branded""","""Wood""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,"""Knife""",,,,,,,,,,,,,,,,,,,,,,,2018-06-25,100000,4,4606,1.3
BZ-SKU-0007827,"""Non Branded""","""Kraft Paper""",,,,,,"""White""",,,"""190000001734""",,,,,,,,,,,,,,,,,,,,"""No Printing""",,,,,,,,,,,,,,,,,"""140""",,,,2018-08-30,48000,6,9816,3.32
BZ-SKU-0007827,"""Non Branded""","""Kraft Paper""",,,,,,"""White""",,,"""190000001734""",,,,,,,,,,,,,,,,,,,,"""No Printing""",,,,,,,,,,,,,,,,,"""140""",,,,2018-08-30,42000,1,9816,3.32
BZ-SKU-0007827,"""Non Branded""","""Kraft Paper""",,,,,,"""White""",,,"""190000001734""",,,,,,,,,,,,,,,,,,,,"""No Printing""",,,,,,,,,,,,,,,,,"""140""",,,,2018-08-30,50000,6,9816,3.32
BZ-SKU-0007827,"""Non Branded""","""Kraft Paper""",,,,,,"""White""",,,"""190000001734""",,,,,,,,,,,,,,,,,,,,"""No Printing""",,,,,,,,,,,,,,,,,"""140""",,,,2018-08-30,6000,3,9816,3.32
BZ-SKU-0007827,"""Non Branded""","""Kraft Paper""",,,,,,"""White""",,,"""190000001734""",,,,,,,,,,,,,,,,,,,,"""No Printing""",,,,,,,,,,,,,,,,,"""140""",,,,2018-08-30,1500,3,9816,3.32
BZ-SKU-0007827,"""Non Branded""","""Kraft Paper""",,,,,,"""White""",,,"""190000001734""",,,,,,,,,,,,,,,,,,,,"""No Printing""",,,,,,,,,,,,,,,,,"""140""",,,,2018-08-30,4000,1,9816,3.32
BZ-SKU-0008838,"""Non Branded""","""Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,"""B""","""2 Color Printing""",,,,,,,,,,,,,,,,,"""250""",,,,2018-06-29,500,4,4606,45
BZ-SKU-0008838,"""Non Branded""","""Paper""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,"""B""","""2 Color Printing""",,,,,,,,,,,,,,,,,"""250""",,,,2018-06-29,500,8,4606,45
BZ-SKU-0000830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-29,2,3,4606,3500
BZ-SKU-0004868,"""Non Branded""",,"""BOPP""",,,,,"""Milky White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""3""",,,,,,,,,,,,,,,2018-07-04,480,8,4606,39.32
BZ-SKU-0004868,"""Non Branded""",,"""BOPP""",,,,,"""Milky White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""3""",,,,,,,,,,,,,,,2018-07-04,2400,8,4606,39.32
BZ-SKU-0004868,"""Non Branded""",,"""BOPP""",,,,,"""Milky White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""3""",,,,,,,,,,,,,,,2018-07-04,1200,1,4606,36
BZ-SKU-0004868,"""Non Branded""",,"""BOPP""",,,,,"""Milky White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""3""",,,,,,,,,,,,,,,2018-07-04,2400,6,4606,39.32
BZ-SKU-0004563,"""Silver""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,3000,0,4606,5.1
BZ-SKU-0004563,"""Silver""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,1500,3,4606,4.449717514
BZ-SKU-0004563,"""Silver""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,1000,3,4606,4.237
BZ-SKU-0004563,"""Silver""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,300,3,4606,4.237
BZ-SKU-0004563,"""Silver""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,1500,3,4606,4.237
BZ-SKU-0004563,"""Silver""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""Without Lid""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,1500,3,4606,4.449
BZ-SKU-0013123,"""Non Branded""","""Paper""",,,,,,,,,"""Lettuce""",,,,,,,,,,"""22x20x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,,,"""6""","""228.6""",,,,,2019-02-05,100,3,7746,21
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,9508,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,4606,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,16,3,9508,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,1,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,4606,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,4606,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,16,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,32,3,9508,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,15,3,4606,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,16,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,16,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,16,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,8,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,12,3,9508,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,30,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,4606,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,6,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,4606,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,7,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,30,3,9508,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,25,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,5,3,9508,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,9,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,9816,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,12,3,4606,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,9816,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,10,3,9816,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,8,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,30,3,7746,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,2,4,9816,2300
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,1,1,4606,2012.5
BZ-SKU-0000506,"""SK Engineering""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""770""",,,,"""160""",,,,,2018-09-14,50,3,9816,2300
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,100000,3,4606,0.57
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,5000,3,4606,0.5
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,30000,3,4606,0.5
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,6000,3,4606,0.5
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,10000,3,4606,0.5
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,5000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,2500,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,3000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,20000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,197500,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,15000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,395000,3,4606,0.5
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,395000,4,4606,0.38
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,40000,4,4606,0.38
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,395000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,40000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,6000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,10000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,30000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,6000,4,4606,0.38
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,10000,4,4606,0.38
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,30000,4,4606,0.38
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,5000,4,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,5000,4,4606,0.38
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,40000,3,4606,0.5
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,62000,3,4606,0.48
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,106000,1,4606,0.48
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,100000,1,4606,0.45
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,100000,3,4606,0.57
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,355000,3,4606,0.48
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,26700,3,4606,0.48
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,5000,3,4606,0.48
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,43000,3,4606,0.48
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,20000,3,4606,0.52
BZ-SKU-0007548,"""Non Branded""","""Kraft Paper and Light Shade""",,,,,,"""Brown""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""135""",,,,"""254""","""64""",,,,2018-04-02,20000,3,4606,0.52
BZ-SKU-0008891,"""Non Branded""",,"""BOPP""",,,,,"""Transparent""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2""",,,,,,,,,,,,,,,2019-05-11,50,3,9508,71.7
BZ-SKU-0008891,"""Non Branded""",,"""BOPP""",,,,,"""Transparent""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2""",,,,,,,,,,,,,,,2019-05-11,75,3,7746,71.7
BZ-SKU-0008891,"""Non Branded""",,"""BOPP""",,,,,"""Transparent""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2""",,,,,,,,,,,,,,,2019-05-11,75,3,4606,71.7
BZ-SKU-0008891,"""Non Branded""",,"""BOPP""",,,,,"""Transparent""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2""",,,,,,,,,,,,,,,2019-05-11,150,3,4606,71.7
BZ-SKU-0008891,"""Non Branded""",,"""BOPP""",,,,,"""Transparent""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2""",,,,,,,,,,,,,,,2019-05-11,1922,3,4606,60.7
